feature,importance
waveform_acc_scaled_0054,0.0015324284356053762
waveform_acc_scaled_0014,0.001497656505959029
waveform_acc_scaled_0074,0.0014889217100101959
waveform_acc_scaled_0105,0.0014710481515683833
waveform_acc_scaled_0087,0.001469798747207604
waveform_acc_scaled_0011,0.0014685760130969633
waveform_acc_scaled_0030,0.0014408313870682918
waveform_acc_scaled_0086,0.0013478032530746815
damper_story_5,0.0013072295876099588
wave_duration_5_95,0.001267742275683809
waveform_acc_scaled_0110,0.0012459548137540462
waveform_acc_scaled_0097,0.0012293524059232236
log1p_wave_duration_5_95,0.0011961301190402131
waveform_acc_scaled_0085,0.0011911365285655199
waveform_acc_scaled_0016,0.0011796090588778864
waveform_acc_scaled_0088,0.0011790957080099508
waveform_acc_scaled_0096,0.0011312151186424568
waveform_acc_scaled_0112,0.0010934033679352762
waveform_acc_scaled_0093,0.0010768732645626232
waveform_acc_scaled_0117,0.0010742374502455516
waveform_acc_scaled_0024,0.0010702304229244885
waveform_acc_scaled_0044,0.0010651465987675996
waveform_acc_scaled_0122,0.0010609596725637937
waveform_acc_scaled_0020,0.001040689443511339
waveform_acc_scaled_0113,0.0010241947855969772
waveform_acc_scaled_0062,0.0010183917939725802
waveform_acc_scaled_0037,0.0009964023157281565
waveform_acc_scaled_0103,0.000989711148435919
waveform_acc_scaled_0108,0.0009808965252458364
waveform_acc_scaled_0091,0.0009775539242628285
waveform_acc_scaled_0114,0.0009721230698485704
waveform_acc_scaled_0124,0.0009715259573660836
waveform_acc_scaled_0025,0.0009655676314396741
waveform_acc_scaled_0009,0.0009595035707730213
waveform_acc_scaled_0015,0.0009585608451937185
waveform_acc_scaled_0045,0.0009565816855211013
waveform_acc_scaled_0064,0.0009553964446323936
waveform_acc_scaled_0059,0.0009545531768229605
waveform_acc_scaled_0000,0.0009529967061934856
damper_story_6,0.0009498431979769822
waveform_acc_scaled_0092,0.0009470444118801406
waveform_acc_scaled_0063,0.0009276889376119668
waveform_acc_scaled_0095,0.0009236524480242054
waveform_acc_scaled_0047,0.0009213295447634115
waveform_acc_scaled_0050,0.0009075701275018391
waveform_acc_scaled_0077,0.000905967837987039
waveform_acc_scaled_0036,0.0009008905618576411
waveform_acc_scaled_0018,0.0008932301294513512
waveform_acc_scaled_0039,0.0008855010741477416
waveform_acc_scaled_0102,0.0008759677342605723
waveform_acc_scaled_0021,0.0008600766651391205
waveform_acc_scaled_0013,0.0008412625470117572
waveform_acc_scaled_0051,0.0008299934580641913
waveform_acc_scaled_0065,0.0008222309279040646
waveform_acc_scaled_0019,0.000801854957479546
waveform_acc_scaled_0046,0.0007965661968076469
waveform_acc_scaled_0038,0.0007900074424775481
waveform_acc_scaled_0040,0.0007856583478449736
waveform_acc_scaled_0012,0.0007834393644868508
waveform_acc_scaled_0026,0.000769234651200431
waveform_acc_scaled_0058,0.0007535525923286703
waveform_acc_scaled_0010,0.0007427597984866945
waveform_acc_scaled_0008,0.0007324560607859901
waveform_acc_scaled_0107,0.0007240672058220553
waveform_acc_scaled_0116,0.0007152742887497758
waveform_acc_scaled_0106,0.0007097095602071488
waveform_acc_scaled_0002,0.0007091038425118576
waveform_acc_scaled_0090,0.0007067967884720182
waveform_acc_scaled_0006,0.0007018175402836502
waveform_acc_scaled_0098,0.0006948428225143134
waveform_acc_scaled_0043,0.0006925675786863601
waveform_acc_scaled_0067,0.00069087880537917
waveform_acc_scaled_0120,0.0006858794125057446
waveform_acc_scaled_0031,0.0006853127548456973
waveform_acc_scaled_0089,0.0006822295624519561
waveform_acc_scaled_0069,0.000669602229413323
waveform_acc_scaled_0082,0.000664824612804987
waveform_acc_scaled_0111,0.0006585926793079143
waveform_acc_scaled_0084,0.0006581022919428818
waveform_acc_scaled_0003,0.0006560727338589214
waveform_acc_scaled_0119,0.0006531386891936914
