file_name,pga,scale_factor,effective_pga,rms,mean_abs,cav,arias_proxy,duration_5_95,zero_crossing_rate,dominant_freq,spectral_centroid,predominant_period
RSN3648_SMART1.40_40M08NS.txt,0.2040027,1.4671320360452456,0.2992988966097274,0.0271337048203004,0.0172398417144235,0.3449692327056159,0.0147321211248766,10.8,0.0225,0.6996501749125437,3.384466991474948,1.4292857142857145
RSN729_SUPER.B_B-IVW360.txt,0.2060807,1.455102618151284,0.2998685661204493,0.0577039216548173,0.041624221951939,0.8329006812583001,0.0666281489126494,13.62,0.0855,0.4497751124437781,7.390598358843479,2.223333333333333
RSN1126_KOZANI_KOZ--L.txt,0.2068541,1.4528631403706005,0.30053069732453425,0.0294981343156849,0.0167824961886256,0.3358177487343999,0.0174114999614048,6.13,0.105,5.397301349325337,7.845514570254831,0.1852777777777778
RSN371_COALINGA_A-CPL090.txt,0.2093648,1.4355394891428186,0.30055143803648837,0.019671421591611,0.0062991925060269,0.1260468420456,0.0077431661969724,1.26,0.0965,2.2988505747126435,6.960765539403944,0.435
RSN6877_JOSHUA_5294180.txt,0.2097978,1.4328148850385771,0.3006014106883464,0.0333913592795892,0.022832862917936,0.4568855869879,0.0223108073195175,10.19,0.089,2.098950524737631,6.519855716826519,0.4764285714285715
RSN602_WHITTIER.A_A-BUE250.txt,0.211214,1.4232101444612666,0.30060190745224197,0.0332781746382437,0.0204404121904097,0.4090126479301,0.0221598125141415,8.16,0.112,3.04847576211894,6.877837258715189,0.3280327868852459
RSN9838_51182810_54099005.txt,0.21152796,1.4224013819481638,0.3008776626246759,0.0180718665898356,0.007164538084744,0.143362407075729,0.0065351131644367,2.59,0.1415,3.04847576211894,10.036070279567758,0.3280327868852459
RSN132_FRIULI.B_B-FOC270.txt,0.2115608,1.4260789415782065,0.3017024017434386,0.0348031289589221,0.0189854454354392,0.37989876316314,0.0242372682844806,4.58,0.0915,2.648675662168916,7.993341470571797,0.3775471698113207
RSN2391_CHICHI.02_TCU079N.txt,0.2123317,1.4243345720621525,0.3024313810547294,0.0320103836966684,0.0169943897672713,0.3400577392431,0.0205035399348028,4.51,0.1015,4.997501249375312,9.092167682267473,0.2001
RSN1740_SKULLMTN_LSM1270.txt,0.2128519,1.422752723502711,0.3028356204277267,0.0279377213781637,0.0130480252285177,0.26109098482264,0.0156181306788361,3.27,0.1115,6.846576711644177,7.5102734671018,0.1460583941605839
RSN6876_JOSHUA_5072180.txt,0.2134759,1.4215856860283098,0.30347428375201085,0.0330503681688364,0.0194648972578845,0.38949259413027,0.0218574599902736,6.86,0.1475,1.4492753623188406,7.703103927367474,0.69
RSN8099_CCHURCH_KPOCS75E.txt,0.2144153,1.4199875267932593,0.30446705155363474,0.0460168185394722,0.0304443489847561,0.60919142318497,0.0423721272457793,10.24,0.0665,1.4492753623188406,5.517697495133886,0.69
RSN411_COALINGA_D-PVP270.txt,0.2195358,1.3894166414343367,0.3050266939106003,0.02608713194768,0.0140262064730859,0.28066439152645,0.0136175744496459,5.75,0.073,1.649175412293853,7.242734125657948,0.6063636363636364
RSN1100_KOBE_ABN000.txt,0.2206335,1.383999985916556,0.30535676089272046,0.0396288029710512,0.0290771841761254,0.58183445536427,0.0314245449186172,13.81,0.101,0.9995002498750624,8.7441577005984,1.0005
RSN458_MORGAN_G04270.txt,0.2241816,1.3645524053893259,0.3059075415240277,0.0478124861380066,0.0347247915753173,0.6948430794221,0.0457435369522484,13.04,0.0585,1.999000499750125,4.987695608903158,0.50025
RSN322_COALINGA.H_H-CAK270.txt,0.2253791,1.3579593229906055,0.30605565005223195,0.0484858085776476,0.0324057498032533,0.6484390535631,0.0470409814049001,11.13,0.04,0.9495252373813092,3.299907610414876,1.053157894736842
RSN316_WESMORL_PTS225.txt,0.2295579,1.334138987790676,0.3062621443453532,0.0468187548626687,0.0330081769744627,0.6604936212589999,0.0438618360958822,12.38,0.0625,1.4992503748125936,4.715564541479349,0.667
RSN4276_FRIULI.P_W-BUI000.txt,0.2307788,1.3310750812353085,0.30718390995738704,0.0298866685675649,0.0127672195453243,0.25547206310194,0.0178731912909302,3.49,0.045,1.249375312343828,3.903148165644707,0.8004
RSN236_MAMMOTH.AH_A-CVK090.txt,0.2308483,1.33182877073377,0.30745040761498055,0.0379457079671008,0.0211551416381905,0.423314384180193,0.0288119338300212,6.140000000000001,0.095,2.6986506746626686,7.337361721933958,0.3705555555555556
RSN1100_KOBE_ABN090.txt,0.2309085,1.3362869697896946,0.3085600197636837,0.0383295091930841,0.0282262409678111,0.5648070817659001,0.0293977170124043,13.38,0.1525,0.3998000999500249,9.978645656328966,2.50125
RSN1948_ANZA1_LQB360.txt,0.2338491,1.323668396413826,0.30953866319981643,0.0228841549660349,0.0103025864655057,0.2061547551747709,0.0104789278156751,3.73,0.1415,2.998500749625187,9.39485359928864,0.3335
RSN313_CORINTH_COR--L.txt,0.236771,1.3096085302147265,0.310077321307471,0.0467036737196727,0.0311877258174942,0.62406639360806,0.043646475109662,12.83,0.048,1.8490754622688648,4.085030980967655,0.5408108108108108
